Subject,Split,Motion,N,Mean,Median,P95,P99,IoU_Mean,IoU_Median,IoU_Note
37,Test,Fixation,19516,1.4189692069851194,0.9366022697276029,4.170394630322547,9.314270665023363,0.634627288871857,0.6666666666666666,center_proxy_gt_axes_angle
37,Test,Saccade,275,0.9599083734826785,0.8330071713567667,2.127453378487004,3.1998830159650518,0.6855382373450322,0.6785714285714286,center_proxy_gt_axes_angle
37,Test,Smooth,10878,0.9744386808381893,0.7608742656317629,2.3819157991858466,4.801383269040755,0.6799632510025079,0.6818181818181818,center_proxy_gt_axes_angle
38,Test,Fixation,18725,1.6602416200968333,1.0394458848082715,4.829073043118082,13.640668121137516,0.5917452220424605,0.6086956521739131,center_proxy_gt_axes_angle
38,Test,Saccade,214,1.182451172413346,0.7858063128086815,2.853130903283242,7.364718486126237,0.6634414489657516,0.6818181818181818,center_proxy_gt_axes_angle
38,Test,Smooth,10167,1.2415997986747138,0.888178339508427,3.0645462912686305,8.222821719260414,0.6478557808994196,0.6818181818181818,center_proxy_gt_axes_angle
39,Test,Fixation,19679,1.1891251338339173,0.985357034565202,2.7007051132132185,4.771546709114749,0.6464891270036581,0.6623376623376623,center_proxy_gt_axes_angle
39,Test,Saccade,95,1.0912158017956843,1.022028301185075,2.211490661574988,2.575808421618108,0.6268711100292135,0.6578947368421053,center_proxy_gt_axes_angle
39,Test,Smooth,10440,1.0602254712793318,0.8755269626422402,2.409291665362829,3.8566837987725404,0.6596012596881591,0.6774193548387096,center_proxy_gt_axes_angle
40,Test,Fixation,19106,1.8382402217985472,1.0668693797039306,6.676014700336955,12.781353110719559,0.49703136206417997,0.5,center_proxy_gt_axes_angle
40,Test,Saccade,142,1.4072314301835218,0.9809649854418068,3.4791984807316707,8.165084143844096,0.5125826900189357,0.5,center_proxy_gt_axes_angle
40,Test,Smooth,10820,0.9464812459073376,0.7291645250022171,2.2210674744220094,4.608114140800133,0.6311991146126654,0.6086956521739131,center_proxy_gt_axes_angle
41,Test,Fixation,18717,2.2033195262431864,1.099124191408093,8.484622349059878,20.260388323079237,0.5649203628448479,0.6153846153846154,center_proxy_gt_axes_angle
41,Test,Saccade,656,2.062218783542023,1.0233347211073551,7.4157022473405005,19.5054411397524,0.5828781851142575,0.6333333333333333,center_proxy_gt_axes_angle
41,Test,Smooth,10840,1.5350516021507072,0.9865086718078933,4.173165645394326,12.39547984730497,0.6143038699122264,0.6538461538461539,center_proxy_gt_axes_angle
42,Test,Fixation,17412,2.341766910395612,1.29206037275444,8.061350685045468,19.335797917481564,0.4837333249643936,0.5,center_proxy_gt_axes_angle
42,Test,Saccade,341,1.6750795750142768,1.1986969610146978,4.7143418265779005,8.444600327258922,0.5346535555640187,0.5882352941176471,center_proxy_gt_axes_angle
42,Test,Smooth,10571,1.5728617840549424,1.0143520981952738,4.518740201343428,10.411588354195292,0.5808418515593929,0.6086956521739131,center_proxy_gt_axes_angle
43,Test,Fixation,18740,1.5382550149672627,0.9489681669038508,4.832233207730714,12.764930318810457,0.6294479401737392,0.6666666666666666,center_proxy_gt_axes_angle
43,Test,Saccade,434,1.5333470407311536,0.9742269719419427,3.887679350384806,12.959775170103393,0.6239522542890312,0.6578947368421053,center_proxy_gt_axes_angle
43,Test,Smooth,11032,1.169530483959381,0.8280802256335189,2.766736716158059,8.607477211551346,0.6646823506005675,0.6818181818181818,center_proxy_gt_axes_angle
44,Test,Fixation,19477,1.1556023690979687,0.8441634116867458,2.946303471019446,6.8506768339537825,0.6601098102120122,0.6818181818181818,center_proxy_gt_axes_angle
44,Test,Saccade,158,1.0945856745971785,0.7969703552774601,2.559640957299604,4.06874224305721,0.6546391114594451,0.6666666666666666,center_proxy_gt_axes_angle
44,Test,Smooth,10893,1.0804403563778753,0.798418982264249,2.699751789268687,5.530044484074396,0.6553683193191153,0.6785714285714286,center_proxy_gt_axes_angle
45,Test,Fixation,18764,1.517149949190064,1.1426805190066713,3.641601488924785,9.292843597097935,0.5629740738449189,0.6086956521739131,center_proxy_gt_axes_angle
45,Test,Saccade,333,1.318771599984138,1.0715499882213577,3.0913378594335494,4.640678143488037,0.5881473315305049,0.6086956521739131,center_proxy_gt_axes_angle
45,Test,Smooth,11032,1.2070297516640742,0.950851704390135,2.843132441206336,4.792615800159732,0.6087681256181302,0.6206896551724138,center_proxy_gt_axes_angle
46,Test,Fixation,19303,1.1618085590167437,0.8559535238618097,3.00400976936427,6.073300031213353,0.655745185258338,0.6818181818181818,center_proxy_gt_axes_angle
46,Test,Saccade,100,0.9644138991377254,0.8333070666680202,2.141543649226298,2.5131665675138057,0.6679604374583321,0.6801948051948052,center_proxy_gt_axes_angle
46,Test,Smooth,10839,0.9007918858400571,0.7442850300118795,2.0377073715856944,3.2974527131941107,0.6986403560987812,0.6818181818181818,center_proxy_gt_axes_angle
47,Test,Fixation,19353,2.6961942637165603,1.031474442133429,12.56312983558224,29.67162874203319,0.5694654296256354,0.6086956521739131,center_proxy_gt_axes_angle
47,Test,Saccade,283,1.7141291324195311,1.0022047585415335,4.784798009591241,14.169282547356293,0.5970201189788582,0.6271186440677966,center_proxy_gt_axes_angle
47,Test,Smooth,10873,1.7429275946211342,0.8712484440789261,5.094974956476407,23.98106002079413,0.6232810779606447,0.6818181818181818,center_proxy_gt_axes_angle
48,Test,Fixation,18865,1.4030505035984715,0.8652788004522484,4.16284071262001,11.641908164910326,0.6420243371933875,0.6764705882352942,center_proxy_gt_axes_angle
