path,zone,kind,qualname,name,start_line,end_line,loc,statement_count,branch_count,parameter_count,decorator_count,has_docstring,calls,semantic_hash
algorithm/archive/imports/legacy_hybrid/tests/v3_legacy_reference/test_v2e_experiment_v3.py,archive,function,test_v2e_runtime_normalizes_timestamps_before_generation._FakeEmulator.__init__,__init__,123,124,2,0,0,2,0,False,,
algorithm/archive/imports/legacy_hybrid/tests/v3_legacy_reference/test_v2e_experiment_v3.py,archive,function,test_v2e_runtime_normalizes_timestamps_before_generation._FakeEmulator.generate_events,generate_events,126,130,5,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,class,_DoubleConv,_DoubleConv,13,27,15,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,class,_Down,_Down,30,36,7,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,class,_Up,_Up,39,54,16,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,class,_OutConv,_OutConv,57,63,7,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,class,AntiBlinkUNet,AntiBlinkUNet,66,91,26,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,class,AntiBlinkConfig,AntiBlinkConfig,95,99,5,0,0,0,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,class,AntiBlinkDetector,AntiBlinkDetector,102,136,35,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_DoubleConv.__init__,__init__,14,24,11,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_DoubleConv.forward,forward,26,27,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_Down.__init__,__init__,31,33,3,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_Down.forward,forward,35,36,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_Up.__init__,__init__,40,47,8,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_Up.forward,forward,49,54,6,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_OutConv.__init__,__init__,58,60,3,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,_OutConv.forward,forward,62,63,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,AntiBlinkUNet.__init__,__init__,67,79,13,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,AntiBlinkUNet.forward,forward,81,91,11,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,AntiBlinkDetector.__init__,__init__,103,106,4,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,AntiBlinkDetector.predict_mask_logits,predict_mask_logits,108,111,4,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/antiblink.py,archive,function,AntiBlinkDetector.forward,forward,114,136,23,0,0,3,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/compat.py,archive,class,ImportReport,ImportReport,39,51,13,0,0,0,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/compat.py,archive,function,ImportReport.to_dict,to_dict,45,51,7,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/compat.py,archive,function,_unwrap_state_dict,_unwrap_state_dict,54,59,6,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/compat.py,archive,function,_map_swift_eye_unet_key,_map_swift_eye_unet_key,62,68,7,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/compat.py,archive,function,import_swift_eye_antiblink_weights,import_swift_eye_antiblink_weights,71,106,36,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,class,SwiftHBTXRDataset,SwiftHBTXRDataset,122,379,258,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_to_tensor_image,_to_tensor_image,34,38,5,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_safe_float,_safe_float,41,45,5,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_safe_bool,_safe_bool,48,55,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_resolve_xywh,_resolve_xywh,58,65,8,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_ellipse_to_bbox,_ellipse_to_bbox,68,70,3,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_ellipse_from_payload,_ellipse_from_payload,73,82,10,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_state6_from_payload,_state6_from_payload,85,96,12,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_state6_from_row_or_annotation,_state6_from_row_or_annotation,99,102,4,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_xywht_from_state6,_xywht_from_state6,105,109,5,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,_normalize_uv,_normalize_uv,112,119,8,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset.__init__,__init__,123,145,23,0,0,9,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset.__len__,__len__,147,148,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._resolve_path,_resolve_path,150,153,4,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._resolve_optional_path,_resolve_optional_path,155,158,4,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._select_existing_path,_select_existing_path,161,170,10,0,0,1,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._load_annotation,_load_annotation,172,182,11,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._load_events,_load_events,184,191,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._load_mask,_load_mask,193,209,17,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._resolve_resize_policy,_resolve_resize_policy,211,214,4,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._resolve_event_window,_resolve_event_window,216,226,11,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._build_event_input,_build_event_input,228,260,33,0,0,5,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset._build_event_input._builder,_builder,238,251,14,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/dataset.py,archive,function,SwiftHBTXRDataset.__getitem__,__getitem__,262,379,118,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/event_repr.py,archive,function,_normalize_timestamps,_normalize_timestamps,11,14,4,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/event_repr.py,archive,function,_bilinear_bins,_bilinear_bins,17,22,6,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/event_repr.py,archive,function,to_facet_event_frame,to_facet_event_frame,25,79,55,0,0,8,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/event_repr.py,archive,function,_event_indices_for_window,_event_indices_for_window,82,98,17,0,0,6,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/event_repr.py,archive,function,_accumulation_weights,_accumulation_weights,101,125,25,0,0,5,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/event_repr.py,archive,function,build_event_frame,build_event_frame,128,182,55,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/geometry.py,archive,function,ellipse_mask,ellipse_mask,16,24,9,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/geometry.py,archive,function,compute_open_extent_from_binary_mask,compute_open_extent_from_binary_mask,27,35,9,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,class,TimeLensConfig,TimeLensConfig,16,21,6,0,0,0,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,class,TimeLensPrepConfig,TimeLensPrepConfig,25,34,10,0,0,0,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,class,TimeLensRunner,TimeLensRunner,37,98,62,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,TimeLensRunner.__init__,__init__,38,39,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,TimeLensRunner.runner_script,runner_script,42,43,2,0,0,1,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,TimeLensRunner.validate,validate,45,51,7,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,TimeLensRunner.build_command,build_command,53,71,19,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,TimeLensRunner.run,run,73,93,21,0,0,6,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,TimeLensRunner.write_summary,write_summary,95,98,4,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_load_session_index,_load_session_index,101,108,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_session_relpath,_session_relpath,111,112,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_can_read_file,_can_read_file,115,121,7,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_sorted_png_files,_sorted_png_files,124,125,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_select_frame_source,_select_frame_source,128,180,53,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_select_frame_source._probe,_probe,144,149,6,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_slice_frame_files,_slice_frame_files,183,195,13,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_parse_frame_timestamp,_parse_frame_timestamp,198,207,10,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,_materialize_file,_materialize_file,210,233,24,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,prepare_timelens_session_inputs,prepare_timelens_session_inputs,236,289,54,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/interpolation.py,archive,function,prepare_timelens_inputs,prepare_timelens_inputs,292,310,19,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,_normalize_path_string,_normalize_path_string,19,31,13,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,normalize_user_path,normalize_user_path,34,38,5,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,resolve_stored_path,resolve_stored_path,41,45,5,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,relativize_to,relativize_to,48,54,7,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,ensure_dir,ensure_dir,57,60,4,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,read_json,read_json,63,64,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,write_json,write_json,67,70,4,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,read_jsonl,read_jsonl,73,81,9,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,write_jsonl,write_jsonl,84,89,6,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,_digest,_digest,92,94,3,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,build_cache_file,build_cache_file,97,98,2,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,load_or_build_npz_array,load_or_build_npz_array,101,108,8,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,angle_to_uv,angle_to_uv,111,115,5,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,uv_to_angle,uv_to_angle,118,129,12,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,xywht_to_xyabuv,xywht_to_xyabuv,132,138,7,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,xyabuv_to_xywht,xyabuv_to_xywht,141,147,7,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/io.py,archive,function,legacy_track_delta_to_uv,legacy_track_delta_to_uv,150,179,30,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,smooth_l1_with_mask,smooth_l1_with_mask,12,14,3,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,sigmoid_bce_with_mask,sigmoid_bce_with_mask,17,19,3,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,trig_l2_loss,trig_l2_loss,22,26,5,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,state6_to_xywht,state6_to_xywht,29,30,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,_ellipse_covariance,_ellipse_covariance,33,47,15,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,_matrix_sqrt_psd,_matrix_sqrt_psd,50,53,4,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,ellipse_gwd_loss,ellipse_gwd_loss,56,70,15,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,mask_bce_dice_loss,mask_bce_dice_loss,73,79,7,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,constraint_center_loss,constraint_center_loss,82,85,4,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,_pupil_branch_losses,_pupil_branch_losses,88,108,21,0,0,11,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,compute_stage1_losses,compute_stage1_losses,111,155,45,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/losses.py,archive,function,compute_stage2_losses,compute_stage2_losses,158,226,69,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,sample_quality,sample_quality,9,10,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,geom_mask,geom_mask,13,16,4,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,track_mask,track_mask,19,20,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,weighted_mean,weighted_mean,23,30,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,resolve_search_state,resolve_search_state,33,37,5,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,resolve_event_state,resolve_event_state,40,44,5,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,resolve_track_state,resolve_track_state,47,56,10,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,hit_rate_percent,hit_rate_percent,59,61,3,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/metrics.py,archive,function,compute_metrics,compute_metrics,64,94,31,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,FramePatchEmbedding,FramePatchEmbedding,24,32,9,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,EventPatchEmbeddingFACET,EventPatchEmbeddingFACET,35,43,9,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,ModalityAdapter,ModalityAdapter,46,57,12,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,HGPipeAttentionStage,HGPipeAttentionStage,60,95,36,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,HGPipeMLPStage,HGPipeMLPStage,98,116,19,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,PartialDeiTTiny,PartialDeiTTiny,119,136,18,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,EyeRegionHead,EyeRegionHead,149,155,7,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,PupilSearchHead,PupilSearchHead,158,164,7,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,EventSearchHead,EventSearchHead,167,173,7,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,PupilTrackHead,PupilTrackHead,176,182,7,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,AuxStateHead,AuxStateHead,185,191,7,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,SearchMaskHead,SearchMaskHead,194,210,17,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,class,HBTXRTracker,HBTXRTracker,213,373,161,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,flatten_tokens,flatten_tokens,13,14,2,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,tokens_to_grid,tokens_to_grid,17,21,5,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,FramePatchEmbedding.__init__,__init__,25,28,4,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,FramePatchEmbedding.forward,forward,30,32,3,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,EventPatchEmbeddingFACET.__init__,__init__,36,39,4,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,EventPatchEmbeddingFACET.forward,forward,41,43,3,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,ModalityAdapter.__init__,__init__,47,54,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,ModalityAdapter.forward,forward,56,57,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HGPipeAttentionStage.__init__,__init__,61,74,14,0,0,5,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HGPipeAttentionStage._split_heads,_split_heads,76,78,3,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HGPipeAttentionStage._merge_heads,_merge_heads,81,83,3,0,0,1,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HGPipeAttentionStage.forward,forward,85,95,11,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HGPipeMLPStage.__init__,__init__,99,107,9,0,0,5,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HGPipeMLPStage.forward,forward,109,116,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,PartialDeiTTiny.__init__,__init__,120,128,9,0,0,6,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,PartialDeiTTiny.forward,forward,130,136,7,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,_mlp_head,_mlp_head,139,146,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,EyeRegionHead.__init__,__init__,150,152,3,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,EyeRegionHead.forward,forward,154,155,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,PupilSearchHead.__init__,__init__,159,161,3,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,PupilSearchHead.forward,forward,163,164,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,EventSearchHead.__init__,__init__,168,170,3,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,EventSearchHead.forward,forward,172,173,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,PupilTrackHead.__init__,__init__,177,179,3,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,PupilTrackHead.forward,forward,181,182,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,AuxStateHead.__init__,__init__,186,188,3,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,AuxStateHead.forward,forward,190,191,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,SearchMaskHead.__init__,__init__,195,205,11,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,SearchMaskHead.forward,forward,207,210,4,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.__init__,__init__,214,257,44,0,0,10,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker._state_from_branch,_state_from_branch,260,263,4,0,0,1,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker._normalize_uv,_normalize_uv,266,268,3,0,0,1,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.encode_frame,encode_frame,270,274,5,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.encode_event,encode_event,276,280,5,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.decode_track_state,decode_track_state,282,290,9,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.forward_search,forward_search,292,301,10,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.forward_event,forward_event,303,310,8,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.forward_track,forward_track,312,320,9,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.forward_train,forward_train,322,335,14,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.forward,forward,337,338,2,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/model.py,archive,function,HBTXRTracker.runtime_step,runtime_step,341,373,33,0,0,7,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,class,RuntimeTrackerState,RuntimeTrackerState,28,33,6,0,0,0,1,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,class,RuntimeSwiftHBTXRTracker,RuntimeSwiftHBTXRTracker,60,170,111,0,0,0,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,ellipse_similarity,ellipse_similarity,12,24,13,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,_as_bool_flag,_as_bool_flag,36,39,4,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,_as_float,_as_float,42,45,4,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,_ellipse_is_plausible,_ellipse_is_plausible,48,57,10,0,0,2,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,RuntimeSwiftHBTXRTracker.__init__,__init__,61,73,13,0,0,4,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,RuntimeSwiftHBTXRTracker.reset,reset,75,77,3,0,0,1,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,RuntimeSwiftHBTXRTracker._run_antiblink,_run_antiblink,79,89,11,0,0,3,0,False,,
algorithm/archive/imports/swift_hbtxr/swift_hbtxr/runtime.py,archive,function,RuntimeSwiftHBTXRTracker.step,step,92,170,79,0,0,6,1,False,,
