Subject,Split,Motion,N,Mean,Median,P95,P99,IoU_Mean,IoU_Median,IoU_Note
37,Test,Fixation,19583,0.880821127223605,0.4482927550730079,3.228385879877653,7.7755287509205635,0.7811628915406401,0.75,center_proxy_gt_axes_angle
37,Test,Saccade,275,0.531144086814871,0.37199268537785174,1.439556208059379,2.6885106187462604,0.8416813595088077,1.0,center_proxy_gt_axes_angle
37,Test,Smooth,10938,0.6321604100033689,0.4261875617269236,1.3288902904507278,6.133312972664662,0.8196787599173493,0.7567567567567568,center_proxy_gt_axes_angle
38,Test,Fixation,18738,0.983610845431422,0.5446412448858589,3.314300423839386,9.056569169642835,0.7292199948399428,0.6842105263157895,center_proxy_gt_axes_angle
38,Test,Saccade,214,0.5393700322073078,0.40779246495444277,1.1675448718089396,3.14709002384868,0.8135618157657015,0.7264957264957265,center_proxy_gt_axes_angle
38,Test,Smooth,10168,0.6287003324987707,0.473984585322211,1.47764396806884,4.253525262698357,0.800487899571161,0.7358490566037735,center_proxy_gt_axes_angle
39,Test,Fixation,19698,0.8172840544640134,0.5353566719851673,2.0127606690603512,7.067204883752967,0.7908022430110232,0.75,center_proxy_gt_axes_angle
39,Test,Saccade,95,0.6954903962136625,0.4964772272841219,1.5750191606747146,3.5008128371739096,0.8167865421748969,0.7586206896551724,center_proxy_gt_axes_angle
39,Test,Smooth,10491,0.6782348874879488,0.46936854380676685,1.5231610524004449,5.679467559298011,0.8190934846276277,0.7662337662337663,center_proxy_gt_axes_angle
40,Test,Fixation,19196,1.4333753727445753,0.5564436413595405,6.588396512128966,11.75780285968706,0.6243218725018967,0.6086956521739131,center_proxy_gt_axes_angle
40,Test,Saccade,144,0.7158257074587525,0.4871660806583286,2.1736341255363465,4.455350605484195,0.7413357210229388,0.721111111111111,center_proxy_gt_axes_angle
40,Test,Smooth,10910,0.6073925478547945,0.376748996894151,1.3081105558669326,6.318648137405421,0.8002386221148668,1.0,center_proxy_gt_axes_angle
41,Test,Fixation,18720,1.449795691043267,0.5937251784503454,6.211064598816061,17.324224654660576,0.7235191185013021,0.72,center_proxy_gt_axes_angle
41,Test,Saccade,656,1.1629098758873913,0.5700949665896549,3.1592067100961696,15.515728268292133,0.7469725116018122,0.7307692307692307,center_proxy_gt_axes_angle
41,Test,Smooth,10841,0.9178362989104732,0.5180913548813838,2.2951780924810645,11.640944998536884,0.7805163853672765,0.7428571428571429,center_proxy_gt_axes_angle
42,Test,Fixation,17440,1.6111107967870542,0.6165318554265762,7.620230373188866,15.153835350245256,0.6531446567496003,0.6818181818181818,center_proxy_gt_axes_angle
42,Test,Saccade,341,0.8787915135613807,0.549854430580176,2.691671434398212,6.555772308190519,0.735348716501687,0.6875,center_proxy_gt_axes_angle
42,Test,Smooth,10576,0.9352072691270191,0.4695260184704684,2.7404823347193856,13.916502009318622,0.7562892225341853,0.72,center_proxy_gt_axes_angle
43,Test,Fixation,18744,0.8075783509409691,0.47308466484307254,2.5616372936396847,6.557240938796651,0.7939449634491856,0.7534246575342466,center_proxy_gt_axes_angle
43,Test,Saccade,434,0.7343585359652525,0.4590943725347042,2.0319339153765203,5.579079241145462,0.8076307025470091,0.7586206896551724,center_proxy_gt_axes_angle
43,Test,Smooth,11035,0.6574274271004624,0.4794778308412081,1.5563014924788348,4.3177407494085,0.8108883773372255,0.7534246575342466,center_proxy_gt_axes_angle
44,Test,Fixation,19507,0.6022089963329782,0.4290049250468779,1.4661911835650456,4.191874480186561,0.8094695499713034,0.75,center_proxy_gt_axes_angle
44,Test,Saccade,158,0.4647250508516742,0.3924419872905157,1.000037462208266,1.424795691174847,0.8271141985603537,0.8771929824561404,center_proxy_gt_axes_angle
44,Test,Smooth,10915,0.5334722756983872,0.4127151309525148,1.2531851003036412,2.5631884513187746,0.8140097310652412,0.7543859649122807,center_proxy_gt_axes_angle
45,Test,Fixation,18772,0.887724197348242,0.5159476732563144,2.789200460249563,7.270443659778825,0.7471100993863438,0.72,center_proxy_gt_axes_angle
45,Test,Saccade,334,0.6641379059633957,0.4953700395598157,1.6846255418507723,3.8290011320829795,0.7941330941491577,0.7254901960784313,center_proxy_gt_axes_angle
45,Test,Smooth,11040,0.6237798283368735,0.4525140258857634,1.415855595658083,3.4569501497173727,0.7970893236794983,0.7454545454545455,center_proxy_gt_axes_angle
46,Test,Fixation,19308,0.5668853523008788,0.42805720826902083,1.3661010357535375,3.3639361107208634,0.8218462627099267,0.7543859649122807,center_proxy_gt_axes_angle
